Full Name,Name,Symbol,Start Date,DATASTREAM CODE,LOC OFF. CODE,ISIN CODE
Taian Electric,TAIAN ELECTRIC,TW:TEL,1992/7/27,315806,T1510,TW0001510006
Taipei Bank,TAIPEI BANK,TW:AIP,1997/7/23,890900,T2830,TW0002830007
Taipei IDR,TAIPEI IDR,865188,1995/12/22,865188,NA,NA
Taishin International Bank,TAISHIN INTL.BANK,27580P,2003/9/12,27580P,NA,NA
Taiyu Products,TAIYU PRODUCTS,TW:TPC,1992/6/30,315777,T8723,TW0008723008
Tak Technology,TAK TECHNOLOGY,TW:KYC,2006/3/6,30866X,T3369,TW0003369005
Tateh Industry,TATEH INDUSTRY,TW:TAG,1989/7/3,777145,T8722,TW0008722000
Techmosa International,TECHMOSA INTERNATIONAL,TW:TML,2008/10/1,51257J,T3389,TW0003389003
Terawins,TERAWINS,TW:TWD,2007/9/14,51288U,T3572,TW0003572004
Thecus Technology,THECUS TECHNOLOGY,TW:TGC,2010/11/26,774508,T4978,TW0004978002
Topray Technologies,TOPRAY TECHNOLOGIES,TW:TPR,2010/5/27,69934P,T3643,TW0003643003
Trendchip Technologies,TRENDCHIP TECHNOLOGIES,TW:TRN,2009/6/18,53642E,T3614,TW0003614004
Tsin Tsin,TSIN TSIN,TW:TSI,1989/7/3,777148,T1204,TW0001204006
Tuntex Distinct,TUNTEX DISTINCT,TW:TUN,1989/8/15,540326,T1462,TW0001462000
Turbocomm Technology,TURBOCOMM TECH.,TW:TTI,2002/1/2,149062,T2494,TW0002494002
TWP,TWP,TW:ATC,1999/10/15,691842,T5401,TW0005401004
Tyan Computer,TYAN COMPUTER,36177C,2006/6/23,36177C,NA,TW0003480000
Ulead Systems,ULEAD SYSTEMS,TW:ULS,1999/3/24,691298,T2487,TW0002487006
Ultima Electronics,ULTIMA ELECTRONICS,TW:ULT,1997/4/3,890247,T5325,TW0005325005
Uni-Circuit,UNI-CIRCUIT,TW:UCI,2002/3/14,15302M,T6162,TW0006162001
Uniflex Technology,UNIFLEX TECHNOLOGY,TW:UTX,2004/5/12,28930Q,NA,NA
Uniglory Marine,UNIGLORY MARINE,TW:UNG,1989/7/3,500089,T2604,TW0002604006
Unipac Optoelectronics,UNIPAC OPTOELECTRONICS,TW:UOP,2000/7/25,297109,T5441,TW0005441000
United Ceramics,UNITED CERAMICS,TW:UNC,1992/10/6,316250,T1807,TW0001807006
Universal Tannery,UNIVERSAL TANNERY,TW:UNT,1997/5/28,890547,T8910,TW0008910001
United Epitaxy,UTD EPITAXY,TW:UNE,1998/11/23,675798,T2422,TW0002422003
Utek Microelectronics,UTEK MICROELS.,TW:HOL,1995/4/27,141095,T2339,TW0002339009
VEE Time,VEE TIME,TW:VTR,2010/11/26,77451P,T8307,TW0008307000
Walton Pharmaceuticals,WALTON PHARMACEUTICALS,TW:WPC,2001/10/24,14860N,T8303,TW0008303009
Well Communication,WELL COMMUNICATION,TW:WEL,2001/3/9,256990,T3039,TW0003039004
Wellypower Optronics,WELLYPOWER OPTRONICS,TW:WPO,2005/12/28,32513W,T3080,TW0003080008
WEM Technology,WEM TECHNOLOGY,TW:WTY,2004/12/22,29967W,T3401,TW0003401006
Wintek,WINTEK,TW:WIT,1998/12/21,675903,T2384,TW0002384005
Xepex Electronics,XEPEX ELTN.,TW:XEC,2001/12/27,14901K,T6132,TW0006132004
Yang Iron,YANG IRON,TW:YAN,1989/7/3,777156,T1505,TW0001505006
Yosun Industrial,YOSUN INDUSTRIAL,TW:YOS,2000/3/30,280349,T2403,TW0002403003
AAM Premier Equity Fund,AAM PREM.EQ.FD.,TW:AAP,1997/3/28,887815,T0024,TW0000024009
Ace Union Foods,ACE UNION FOODS,TW:AUF,1995/10/20,313026,T1230,TW0001230001
Advance Multimedia Internet Technology,ADVANCE MLTM.INET.TECH.,TW:ADM,2004/11/15,30866R,T3237,TW0003237004
All Sincere Industries,ALL SINCERE INDS.,TW:ALL,1987/9/9,756098,T1208E,TW0009568386
Allied Material Technology,ALLIED MATERIAL TECH.,TW:AMT,2004/3/1,28549F,T8017,TW0008017005
Alpha Crystal Technology,ALPHA CRYSTAL TECHNOLOGY,TW:ACG,2011/4/25,77449Q,T5231,TW0005231005
Arima Photovoltaic and Optical,ARIMA PHTOC.& OPTICAL,TW:ARC,1998/12/8,675836,T2381,TW0002381001
Asian Information Technology,ASIAN INFO.TECH.,TW:AIT,2002/3/7,15267Q,T6159,TW0006159007
Bank of Overseas Chinese,BANK OF OVERSEAS CHINESE,TW:BOC,1998/12/21,675904,T5818,TW0005818009
Bao-Chen Construction,BAO-CHEN CON.,TW:BAO,1992/2/20,315535,T2512,TW0002512001
Behavior Technology Computer,BEHAVIOR TECH COMPUTER,TW:BTC,1995/8/17,356866,T2341,TW0002341005
Bowa Commercial Bank,BOWA COMMERCIAL BANK,TW:BCK,1996/1/4,887857,T5810,TW0005810006
Cathay United Bank Company,CATHAY UTD BANK CO.,TW:FIT,1998/3/30,675301,T2835,TW0002835006
Chan Chun Textile,CHAN CHUN TEXTILE,TW:CCT,1989/7/3,772075,T1430,TW0009568568
Chang Mien Industries,CHANG MIEN INDUSTRIES,TW:CMI,1998/3/25,675285,T5008,TW0005008007
Chang Yee Steel,CHANG YEE STEEL,TW:CGY,2004/11/8,31106J,T2056,TW0002056009
Chang Yu Technology,CHANG YU TECHNOLOGY,TW:CYU,2010/9/10,77449C,T3649,TW0003649000
Chant World International,CHANT WORLD INTL.,TW:CWI,1994/11/14,140673,T2335,TW0002335007
Cheng Hong Chemical Increase Shares,CHENG HONG CHEMICAL INCREASE SHARES,314034,-,314034,NA,NA
Cheng Hong Chemical Company,CHENG HONG CHM.CO.,TW:CHC,1989/7/3,772077,T8701,TW0008701004
Cheng LIE Navigation,CHENG LIE NAVIGATION,TW:CLN,2006/2/23,31326K,T2628,TW0002628005
Chi Mei Optoelectronics,CHI MEI OPTOELECTRONICS,TW:CMO,2002/8/26,26146C,T3009,TW0003009007
Chia Hsin Livestock,CHIA HSIN LIVE.,TW:CHL,1989/7/3,772081,T1458,TW0001458008
Chiao Tung Bank Company,CHIAO TUNG BK.CO.,26241K,2002/9/23,26241K,NA,NA
Chien Tai Cement,CHIEN TAI CEMENT,TW:CTC,1989/7/3,772082,T1107,TW0001107001
China Development Bank Financial,CHINA DEV. BANK FINL.,TW:CEF,2001/12/28,14887F,NA,NA
China United Trust Investment,CHINA UNITED TRUST INV.,TW:CUT,1996/12/19,877220,T2827,TW0002827003
Chinese Automobiles Company,CHINESE AUTOMOBILES CO.,TW:CAU,2000/2/23,280268,T8712,TW0008712001
Chiu-Yu Printing,CHIU-YU PRINTING,TW:CYP,1993/2/8,316642,T20001,NA
Chou Chin Industrial,CHOU CHIN INDL.,TW:CCI,1991/11/25,315096,T1221,TW0001221000
Chung Hsing Bills Finance,CHUNG HSING BILLS FIN.,TW:CBF,1990/6/26,530624,T2814,TW0002814001
Chung Shing Bank,CHUNG SHING BANK,TW:CSB,1996/1/4,887855,T2846,TW0002846003
Chung Shing Textile,CHUNG SHING TEXTILE,TW:CTE,1987/9/9,756113,T1408,TW0001408003
Chung Yo Department Store,CHUNG YO DEPT.STORE,TW:CYD,1997/4/3,890250,T5901,TW0005901003
Chung-Kuo Insurance,CHUNG-KUO INSURANCE,TW:CKI,1994/1/24,362019,T2819,TW0002819000
Core Pacific Securities,CORE PACIFIC SECS.,TW:CPS,1996/4/8,887874,T6013,TW0006013006
CTC Union Technologies,CTC UNION TECHNOLOGIES,TW:CUZ,2004/9/14,31148V,T3334,TW0003334009
D-Life Development Company,D-LIFE DEV.CO.,TW:DER,1998/12/30,675925,T5513,TW0005513006
Dah An Commercial Bank,DAH AN COML.BANK,TW:DCB,1996/1/4,887851,T2829,TW0002829009
Dashin Dashin Securities Fund,DASHIN DASHIN SECS.FUND,TW:DHF,1998/11/27,675813,T0030,TW0000030006
Data Systems Consulting,DATA SYS.CNSL.,TW:DSC,2001/4/9,257285,T2447,TW0002447000
Der Pao Construction,DER PAO CONSTRUCTION,TW:DPC,1994/10/12,140565,T2523,TW0002523008
Ding ING Technology,DING ING TECHNOLOGY,TW:DIE,1995/2/22,140968,T3053,TW0003053005
E Sun Bills Finance,E SUN BILLS FIN.,TW:SBF,2000/9/8,264300,T5819,TW0005819007
E Sun Commercial Bank,E SUN COMMERCIAL BANK,28132D,2003/11/21,28132D,NA,NA
E Sun Commercial Bank,E SUN COMMERCIAL BANK,TW:ESC,1996/1/4,865595,T5806,TW0009057059
E-Ten Information Systems,E-TEN INFORMATION SYS.,TW:EIS,1999/5/14,691508,T2432,TW0002432002
Emerald Pacific Airlines,EMERALD PACIFIC AIRLINES,TW:EPA,2007/7/19,51640C,T2626,TW0002626009
Entrust Securities Company Limited,ENTRUST SECS.CO.LTD.,887870,1996/1/4,887870,T6009,TW0006009004
Evergreen Container Terminal,EVERGREEN CTNR.TERM.,TW:EGC,1996/1/5,887847,T5602,TW0005602007
Far Eastern Air Transportes,FAR EASTERN AIR TRANS.,TW:FEA,1997/12/19,879326,T5605,TW0005605000
Farmers Bank of China,FARMERS BANK OF CHINA,TW:FBC,1994/11/28,140718,T2822,TW0002822004
First Commercial Bank Company Limited,FIRST COMMERCIAL BANK COMPANY LIMITED,28132F,2003/11/21,28132F,NA,NA
First International Computer,FIRST INTL.COMPUTER,TW:FIC,1991/8/1,314938,T2319,TW0002319001
Fitilink Integrated Technology,FITILINK INTEG.TECH.,TW:FTL,2011/7/28,77506C,T5239,TW0005239008
Four Sun Technology,FOUR SUN TECHNOLOGY,TW:FSU,2012/12/19,87937R,T5282,TW0005282008
Fu Hwa Commercial Bank,FU HWA COML. BK.,TW:APB,1996/1/4,887856,T2843,TW0002843000
Fu Sheng Industrial,FU SHENG INDUSTRIAL,TW:FSI,1997/10/2,896231,T1520,TW0001520005
Fu Shing Industrial Company,FU SHING INDL.CO.,TW:FUS,1989/7/3,777088,T2503,TW0009567883
Fuh Hua Securities,FUH HUA SECURITIES,TW:SUH,1996/4/16,865508,NA,NA
G T M Increase Shares,G T M INCREASE SHARES,314032,1991/5/22,314032,TW:1437B,NA
Global Sun Technology,GLOBAL SUN TECH.,TW:GST,2003/3/26,26911F,T4910,TW0004910005
Gold Sun Technology,GOLD SUN TECHNOLOGY,TW:CTI,1996/1/4,315604,T4801,TW0004801006
Grand Cathay Securities,GRAND CATHAY SECS.,TW:GCS,1996/1/4,887866,T6003,TW0006003007
Grand Commercial Bank,GRAND COMMERCIAL BANK,TW:GCB,1996/1/4,887850,T2828,TW0002828001
Grand Petrochemicals New,GRAND PETROCHEM. NEW,TW:NEE,1995/10/5,312499,NA,NA
Great Sun Real Development,GREAT SUN REAL DEV.,TW:BSR,1999/7/7,691634,T5518,TW0005518005
Hi-Scene World Enterprise,HI-SCENE WORLD ENTER.,TW:HSW,2004/4/20,30726X,T2920,TW0002920006
High Power Opto,HIGH POWER OPTO,TW:HPO,2009/6/16,67794P,T3656,TW0003656005
Hola Home Furnishings,HOLA HOME FRNS.,TW:HHF,2006/1/19,31196H,T2921,TW0002921004
Horng Technology Enuretic,HORNG TECH.ENT.,TW:HOE,2002/10/22,26400M,T6193,TW0006193006
Hsin Chu Glass,HSIN CHU GLASS,TW:HCG,1987/9/9,756117,T1801,TW0009569517
Hsin Nan Construction,HSIN NAN CONSTRUCTION,TW:HNC,1997/9/24,896227,T5504,TW0005504005
Hsinchu International Bank,HSINCHU INTL.BANK,TW:MBS,1989/7/3,777104,T2807,TW0002807005
Hui Shung Agriculture and Food,HUI SHUNG AGRIC.& FOOD,TW:HSA,1992/9/30,315996,T1224,TW0001224004
Hung Fu Construction,HUNG FU CONSTRUCTION,TW:HFC,1993/9/27,317762,T8719,TW0008719006
Hwa Chen Industries,HWA CHEN INDS.,TW:HCI,1989/7/3,777094,TW2507,NA
Innovation and Infinity Global,INNVN.& INFINITY GLOBAL,TW:INI,2011/1/11,77452W,T4996,TW0004996004
Integrated Circuit Solution,INTEGRATED CIRCUIT SLN.,TW:ICS,2001/1/16,13052M,T5473,TW0005473003
Integrated Memory Logic,INTEGRATED MEMORY LOGIC,TW:IML,2010/5/18,69312U,T3638,KYG479511019
International Bills Finance Corporation,INTERNATIONAL BILLS FINANCE CORPORATION,28132J,2003/11/21,28132J,NA,NA
International Bank of Taipei,INTL.BANK OF TAIPEI,TW:TAB,1988/7/19,777136,T2808,TW0002808003
International Semiconductor Technology,INTL.SEMICON.TECHNOLOGY,TW:IMC,2003/9/8,27551M,T3063,TW0003063004
J-Three International Holding,J-THREE INTL.HOLDING,TW:JTI,2003/7/16,27278H,T3099,TW0003099008
January-Cheng Construction,JAN-CHENG CONSTRUCTION,TW:JAC,2001/6/22,266584,T5532,TW0005532006
Japan New Generation Units,JAPAN NEW GNRTN.UNITS,TW:JNG,1995/3/15,141031,T0022,TW0009868091
Jen Hsian Construction,JEN HSIAN CON.,TW:JHC,1995/4/17,141073,T2529,TW0002529005
Jet Power Technology,JET POWER TECHNOLOGY,TW:CCS,2000/5/8,280468,T5524,TW0005524003
Jih Sun Securities Limited,JIH SUN SECURITIES LTD,28132K,2003/11/21,28132K,NA,NA
JUH Lien Industry,JUH LIEN IND.,TW:JLI,1996/1/15,887821,T5002,TW0005002000
Kee Tai Star REIT,KEE TAI STAR REIT,TW:KTS,2006/8/14,410898,NA,TW00001006T7
Keen High Technologies,KEEN HIGH TECHNOLOGIES,TW:KEH,2009/11/17,69796R,T3651,KYG5243M1006
Key Mouse Electric Enterprise,KEY MOUSE ELEC.ENTER.,TW:KEY,2004/2/12,30726U,T8297,TW0008297003
KIN Tec Technology,KIN TEC TECHNOLOGY,TW:KTZ,2007/6/22,50895L,T3560,TW0003560009
King-Wei Fiber Company,KING-WEI FIBER CO.,TW:KW,1996/1/15,865317,T8706,NA
Kings International Multimedia,KINGS INTL.MLTM.,TW:KIM,2002/1/8,14915P,T3001,TW0003001004
Kitai Construction and Development,KITAI CON.& DEVELOPMENT,TW:KCI,2001/2/8,256615,T6402,TW0006402001
KOU Long Textile,KOU LONG TEXTILE,TW:KOU,2000/11/8,297063,T6502,TW0006502008
Kuei Hung Industrial Company,KUEI HUNG INDL.CO,TW:KUH,1993/2/19,316655,T2019,TW0002019007
Kuen-Tai Construction Company,KUEN-TAI CON.CO.,TW:KTC,2000/7/14,297076,T5526,TW0005526008
Lee Chang Yung Technology,LEE CHANG YUNG TECH.,77451V,2011/1/25,77451V,NA,NA
Lee Tah Farm Industries,LEE TAH FARM INDS.,TW:LTF,1993/12/10,356846,T8724,TW0008724006
Li Shin International Entreprise,LI SHIN INTL.ENTRE.,TW:LSE,2000/6/7,280905,T2469,TW0002469004
Lien Ming Mobile Technology,LIEN MING MOBILE TECH.,TW:LIM,1999/3/18,691126,T4408,TW0004408000
LIH Duo International,LIH DUO INTL.,TW:LID,2004/7/19,29112D,T3079,TW0003079000
Lite-On IT,LITE-ON IT,TW:LTO,2001/7/24,14357P,T8008,TW0008008004
Luminous Optical Technology,LUMINOUS OPTICAL TECH.,TW:LOC,2010/12/30,774505,T3471,TW0003471009
Manz Intech Machines,MANZ INTECH MACHINES,TW:ITM,2001/3/15,257054,T5492,TW0005492003
Master Home Furniture Company,MASTER HOME FRTR.CO.,TW:MHF,1992/8/20,315944,T9913,TW0009913004
Maxim International Company,MAXIM INTL CO.,TW:MIN,1989/7/3,777108,T1422,TW0001422004
Minchali Metal Industry Company,MINCHALI METAL IND.CO.,TW:MCH,1992/6/12,315759,T2016,TW0002016003
Mitac International Conversion Certificate,MITAC INTL. CONVERSION CERTIFICATE,TW:MAC,1994/8/24,140422,T2315R,NA
Mokoh and Associates,MOKOH AND ASSOCIATES,TW:MAS,1998/4/1,675305,T4404,TW0004404009
New East Textile,NEW EAST TEXTILE,TW:NET,1989/7/3,777109,T1424,NA
Nien Made Enterprise,NIEN MADE ENTERPRISE,TW:NME,1993/5/19,317220,T9915,TW0009915009
Orient First Industry,ORIENT 1ST INDUSTRY,TW:ORF,1999/5/3,691483,T5376,TW0005376008
Oriental Happy Enterprise,ORIENTAL HAPPY ENTER.,TW:OHE,2007/2/8,41747E,T3503,NA
Pacific Electric Wire and Cable,PACIFIC ELEC.WIRE & CAB.,TW:PEW,1987/9/8,756123,T1602,TW0001602001
Pan Overseas Electric,PAN OVERSEAS ELEC.,TW:POE,1998/9/8,675658,T2370,TW0002370004
Pao Shiang Industrial,PAO SHIANG INDL.,TW:PSI,1989/7/3,777114,T2525,TW0002525003
Phoenix Precision Technology,PHOENIX PRECN.TECH.,TW:PPT,2001/6/13,265397,T2446,TW0002446002
Photronics Semiconductor Mask,PHOTRONICS SEMICON.MASK,TW:PWP,2003/7/28,27322K,T3087,TW0003087003
Pro Healthcare International,PRO HEALTHCARE INTL.,TW:PRH,2000/12/29,13261W,T4110,TW0004110002
Royal Information Electronics,ROYAL INFO.ELTN.,TW:RIE,1996/8/12,887832,T5313,TW0005313001
Sampo Securities Company,SAMPO SECURITIES CO.,TW:SAC,1999/5/3,691482,T6018,TW0006018005
San Fu Motor,SAN FU MOTOR,TW:SFU,1989/7/3,500081,T2202,TW0002202009
San Yes Automotive Technology,SAN YES AUTV.TECH.,TW:SYA,2002/12/6,51563J,T6601,TW0006601008
Shea May Enterprise,SHEA MAY ENTERPRISE,TW:SHM,1999/1/20,675998,T5372,TW0005372007
Sheh Fung Screws,SHEH FUNG SCREWS,TW:SFS,2012/1/11,86649C,NA,NA
Shin Yen Industrial,SHIN YEN INDUSTRIAL,TW:SYI,1989/7/3,777126,T1431,TW0001431005
Shin Yih Fiber,SHIN YIH FIBER,TW:SYF,1992/10/5,316251,T1450,TW0001450005
Shinn Yuan Industrial,SHINN YUAN INDL.,TW:SHY,1991/4/23,314040,TW09001,NA
Simo Pacific Bank Fund,SIMO PACIFIC BANK FUND,TW:SIM,1996/4/16,865507,NA,NA
Sino Japan International Industries,SINO JAPAN INTL.INDS.,TW:SIF,1989/7/3,777130,T1212,TW0001212009
South China Insurance Company,SOUTH CHINA IN.CO.,TW:SOC,1999/5/20,691515,T2848,TW0002848009
Southern Information Systems,SOUTHERN INFO. SYS.,TW:STH,2001/4/2,257260,T2445,TW0002445004
Summit Computer Technology,SUMMIT CMP.TECH.,TW:SCT,1999/11/22,691959,T2490,TW0002490000
Sun Home Leather,SUN HOME LEATHER,TW:SHL,1992/12/16,316523,T8721,TW0008721002
Tah Chung Steel,TAH CHUNG STEEL,TW:TAC,1989/7/3,777134,T8708,TW0008708009
Tai Fang Construction and Development,TAI FANG CON. & DEV.,TW:TFF,1994/10/13,140564,T1228,TW0001228005
Tai Yu Securities,TAI YU SECS.,TW:TYS,1996/1/4,887865,T6002,TW0006002009
Taiho Tool Manufacturing,TAIHO TOOL MNFG.,TW:TTM,1999/8/6,691689,T4522,TW0004522008
Taitung Business Bank,TAITUNG BUSINESS BANK,TW:MBB,1989/7/3,540327,T2811,TW0002811007
Takao Aluminium Alloy,TAKAO ALUM ALLOY,TW:TAA,1997/9/2,896141,T5006,TW0005006001
Tecnew Electronic Engineering,TECNEW ELT.ENGR.,TW:PHX,1998/12/4,675827,T1534,TW0001534006
The Chinese Bank,THE CHINESE BANK,TW:TCB,1996/1/4,887858,T2831,TW0002831005
Tien Tai Electrode,TIEN TAI ELECTRODE,TW:TIE,1999/1/20,691004,T4717,TW0004717004
Tong Lung Metal Industry,TONG LUNG METAL INDUSTRY,TW:TLM,1994/11/10,140657,T8705,TW0008705005
Tonic Fitness Technology,TONIC FITNESS TECH.,TW:TFT,2002/12/26,67723F,T4124,TW0004124003
Top Construction and Development,TOP CON.& DEV.,TW:TCD,1995/10/30,865168,T8716,TW0002532009
Top Energy Saving System,TOP ENERGY SAVING SYSTEM,TW:TES,2011/4/20,774525,T5226,TW0005226005
Top Yang Technology Enterprise,TOP YANG TECH.ENTER.,TW:TYT,2004/10/22,31326J,T3309,TW0003309001
Trident Real Estate Investment Trust,TRIDENT REIT.TRUST,TW:REI,2006/7/3,36177L,NA,TW00001005T9
Tung Hong Development,TUNG HONG DEV,TW:TUD,1998/12/23,675911,T5702,TW0005702005
Tung Kuang Enterprises,TUNG KUANG ENTS.,TW:TKE,1989/7/3,777149,T2003,TW0009566570
Tung Zong Textile,TUNG ZONG TEXTILE,TW:TTX,1997/12/8,879262,T4403,TW0004403001
UB Office Systems,UB OFFICE SYSTEMS,TW:UOS,1995/1/17,140906,T9922,TW0009922005
Ultra Source Technology,ULTRA SOURCE TECH.,TW:UST,2000/8/10,261399,T3020,TW0003020004
Unicap Electronics Industrial,UNICAP ELTN.INDL.,TW:UEI,1996/2/9,887826,T5307,TW0005307003
Union Leather and Printing,UNION LEATHER & PRINTING,TW:ULE,1989/7/3,777151,T1306,TW0001306009
Universal Scientific Industrial,UNIVERSAL SCIEN.INDL.,TW:USC,1996/4/23,865517,T2350,TW0002350006
Via Networking Technologies,VIA NETWORKING TECHS.,TW:VNT,2004/5/28,28999H,T3270,TW0003270005
Victor Taichung Machinery Works,VICTOR TAICHUNG MCH.WKS.,TW:TMW,1990/11/30,530628,T8707,TW0008707001
Wafer Works Optronics,WAFER WORKS OPTRONICS,TW:WWO,2011/3/1,774524,T5221,TW0005221006
Wan Yu Paper,WAN YU PAPER,TW:BAN,1989/7/3,772072,T1908,TW0001908002
Wang Film Productions,WANG FILM PRODUCTIONS,TW:WFP,2001/4/26,263052,T8014,TW0008014002
World Harmony United Group,WORLD HARMONY UNITED GP.,TW:VPE,1996/12/9,887816,T5318,TW0005318000
World Peace Industrial,WORLD PEACE INDL.,TW:WPI,1998/12/9,675839,T2416,TW0002416005
Ya Hsin Industrial,YA HSIN INDUSTRIAL,TW:YHI,1998/5/13,675420,T2418,TW0002418001
Yanin Leather Company,YANIN LEATHER CO.,TW:YLC,1998/11/16,675782,T8713,TW0008713009
YEU Tyan Machinery,YEU TYAN MACHINERY,TW:YEU,1989/7/3,500090,T8702,TW0008702002
Ying Shiang Technology,YING SHIANG TECHNOLOGY,TW:YGG,2011/9/2,77601X,T5247,TW0005247001
Yishin Engineering Company,YISHIN ENGINEERING CO.,TW:YSH,1998/4/7,675331,T8710,TW0008710005
Yuan Yi Agriculture,YUAN YI AGRICULTURE,TW:YYA,1992/3/18,315596,T1222,TW0001222008
Yuanta Core Pacific Securities,YUANTA CORE PAC.SECS.,TW:YUA,1996/1/4,865584,T6004,TW0006004005
Yuh Chen United Technologies,YUH CHEN UTD.TECHS.,TW:YEE,1996/1/4,865191,T2533,TW0002533007
Yung Kang Industry,YUNG KANG INDUSTRY,TW:YKI,1989/7/3,777158,T1106,TW0009566919
Acer 'Conversion Certificate' 'Third Year of Conversion',ACER 'CONV.CERT.' . '3RD YEAR OF CONVERSION',316573,1993/1/5,316573,NA,NA
Advanced Research Engineering and Consulting,ADVD.RESH.ENGR.AND CNSL.,TW:ARE,2002/1/25,15139Q,T6149,TW0006149008
Cathay Plastic Suspended 16/07/90,CATHAY PLASTIC SUSP.16/07/90,TW:CPL,1989/7/3,772074,TW1302,NA
Chang KU A-Life Technology,CHANG KU A-LIFE TECH.,TW:CKB,1993/6/2,317519,T2517,TW0002517000
Chia Hsin Foods Synthetic Fibre,CHIA HSIN FDS.SYN.FIBRE,TW:CHF,1987/9/8,756103,T1207,TW0001207009
Ching I Food Company Limited,CHING I FOOD CO.LTD.,TW:CIF,1996/1/4,887806,T4202,TW0009061549
Feng An Metal Industrial Company,FENG AN METAL INDL.CO.,TW:FAM,1993/1/13,316527,T8709,TW0008709007
Fuh-Wha Securities Finance Company Limited,FUH-WHA SECURITIES FINANCE COMPANY LIMITED,27743Q,2003/10/2,27743Q,NA,NA
Hung Ta H T Enterprise,HUNG TA H T ENTERPRISE,TW:HTH,2007/10/29,51476E,T3586,TW0003586004
International Commercial Bank of China,INTL.COML.BANK OF CHINA,TW:ICB,1988/4/20,771794,T2806,TW0002806007
Ko Sheng Enterprises (Full Delivery Status),KO SHENG ENTERPRISES (FULL DELIVERY STATUS),500083,1989/7/3,500083,NA,NA
Kolin Conversion Certificate First Year of Conversion,KOLIN CONV.CERT. 1ST YEAR OF CONVERSION,315566,1992/3/6,315566,NA,NA
New Sun Metal Industry Company,NEW SUN METAL IND.CO.,TW:NSM,1995/1/5,141036,T8714,TW0008714007
Sampo Conversion Certificate Second Year of Conversion,SAMPO CONV. CERT. 2ND YEAR OF CONVERSION,315703,1992/3/6,315703,TW1604S,NA
Shin Kong Life Insurance Company Limited,SHIN KONG LIFE INSURANCE COMPANY LIMITED,27743R,2003/10/2,27743R,NA,NA
The Medium Bank of Kaohsiung,THE MEDM.BK.OF KAOHSIUNG,TW:MBK,1989/7/3,777105,T2810,TW0002810009
U-Lead Industrial Increase Shares,U-LEAD INDUSTRIAL INCREASE SHARES,TW:ULI,1991/5/23,314047,TW2005B,NA
United World Chinese Commercial Bank,UTD.WLD.CHS.COML.BANK,TW:UWC,1996/11/29,887539,T2826,TW0002826005
Acer Conversion Certificate Second Year of Conversion,ACER CONV.CERT. 2ND YEAR OF CONVERSION,TW:ACT,1992/1/14,315347,TW2306S,NA
Chung Hwa Conversion Certificate First Year of Conversion,CHUNG HWA CONV. CERT. 1ST YEAR OF CONVERSION,315712,1992/5/4,315712,TW1905R,NA
Delta Electronic Conversion Certificate 'Second Year of Conversion',DELTA ELT.CONV.CERT. '2ND YEAR OF CONVERSION',316594,1993/1/5,316594,NA,NA
Delta Electronic Conversion Certificate First Year of Conversion,DELTA ELT.CONV.CERT. 1ST YEAR OF CONVERSION,TW:DCC,1992/1/16,315348,TW2308S,NA
Kuo Chan Conversion Certificate Second Year of Conversion,KUO CHAN CONV.CERT. 2ND YEAR OF CONVERSION,TW:KCT,1992/1/14,315346,TW2504S,NA
Mercuries Conversion Certificate First Year of Conversion,MERCURIES CONV.CERT. 1ST YEAR OF CONVERSION,TW:MCC,1992/1/30,315357,TW2905S,NA
Pacific Construccion Conversion Certificate First Year of Conversion,PAC. CONSTR. CONV.CERT. 1ST YEAR OF CONVERSION,TW:PCC,1992/7/28,316060,NA,NA
Union Petrochemicals Conversion CER First Year of Conversion,UNION PETROCHEM CONV.CER 1ST YEAR OF CONVERSION,315770,1992/6/23,315770,NA,NA
Union Petrochemical Conversion Second Year of Conversion,UNION PETROCHEMICAL CONV 2ND YEAR OF CONVERSION,TW:UPP,1993/4/13,317052,T1313S,NA
K P T Conversion Certificate Second Year of Conversion,K P T CONV.CERT. 2ND YEAR OF CONVERSION,TW:KPC,1992/6/23,315771,NA,NA
Taiwan Life (Tai) Insurance,TAIWAN LIFE (TAI) INSURANCE,8680PF,2015/10/15,NA,NA,NA
Advanced Semiconductor Goods,ADVD.SEMICONDUCTOR GDS,152570,1995/7/7,152570,T2311,TW0002311008
Phoenixtec Power New,PHOENIXTEC POWER NEW,356551,-,356551,T2411,TW0002411006
Siliconware Precision New,SILICONWARE PRECN. NEW,140436,1994/9/9,140436,T2325,TW0002325008
Tatung New,TATUNG NEW,144317,-,144317,T2371,TW0002371002
China Development Industry Bank New,CHINA DEV.IND.BANK NEW,145465,-,145465,T2883,TW0002883006
Taichung Commercial Bank New,TAICHUNG COML.BANK NEW,869406,-,869406,T2812,TW0002812005
Taiwan Liton,TAIWAN LITON,356915,1993/12/17,356915,NA,NA
Taiwan Industry Development,TAIWAN IND.DEV.,TW:TID,2001/2/20,256843,NA,NA
Hermes Microvision,HERMES MICROVISION,TW:HMI,2011/4/29,77449E,T3658,TW0003658001
Geovision,GEOVISION,30742K,2005/3/25,30742K,NA,NA
Acer,ACER,TW:ACE,1989/7/3,500096,T2306,TW0002306008
Cathay Financial Holding,CATHAY FINANCIAL HLDG.,14904W,2001/12/31,14904W,NA,NA
Chang Yih Construction,CHANG YIH CONSTRUCTION,280091,1999/12/15,280091,NA,NA
